city,lng,lat
Ad Dammām,50.1,26.4333
Bucheon,126.7831,37.4989
Lhasa,91.1,29.65
Homs,36.7167,34.7333
Jiaozhou,119.9625,36.2481
Mérida,-89.62,20.97
Dengtalu,114.35,36.08
Zaria,7.7,11.0667
Hubli,75.125,15.36
Abeokuta,3.35,7.15
Tucson,-110.8782,32.1545
Krasnodar,38.9833,45.0333
Novo Hamburgo,-51.14,-29.7096
Chihuahua,-106.0889,28.6353
Klang,101.45,3.0333
Turin,7.7,45.0667
Jos,8.8833,9.9333
Laiyang,120.7136,36.9758
Jalandhar,75.5792,31.3256
Campo Grande,-54.6222,-20.4686
Sale,-6.8167,34.05
Barinas,-70.2167,8.6333
Marseille,5.37,43.2964
Kaifeng Chengguanzhen,114.35,34.85
Eskişehir,30.5206,39.7767
Gaomi,119.75,36.3833
Ipoh,101.07,4.6
Hai’an,120.4604,32.532
Liverpool,-2.9833,53.4
Zamboanga City,122.0833,6.9167
Oran,-0.6331,35.6969
Southampton,-1.4,50.9
Weichanglu,119.9333,37.1792
Pekanbaru,101.45,0.5333
Portsmouth,-1.0872,50.8058
Leping,117.1203,28.9632
Erbil,44.0094,36.1911
Kermānshāh,47.0686,34.3167
Hailun,126.9632,47.4585
Yangchun,111.7833,22.1667
Macheng,115.0189,31.1817
Ilorin,4.55,8.5
Teresina,-42.8042,-5.0949
Omaha,-96.0522,41.2627
Yuci,112.73,37.6804
Saratov,46.0,51.5333
Iguaçu,-43.47,-22.74
El Paso,-106.4309,31.8479
Denpasar,115.2167,-8.6667
Dehui,125.6965,44.5323
Naucalpan de Juárez,-99.2378,19.4753
Bhubaneshwar,85.8281,20.2644
Tongchuan,108.9422,34.9057
Cheongju,127.4897,36.6372
Warri,5.75,5.5167
Pointe-Noire,11.8653,-4.7889
Rongjiawan,113.1,29.3801
San Luis Potosí,-100.9761,22.1511
Butterworth,100.3664,5.3942
Bhayandar,72.85,19.3
Renqiu,116.1008,38.7094
Toluca,-99.6569,19.2925
Honolulu,-157.846,21.3294
Querétaro,-100.3928,20.5875
Xindi,113.4653,29.8182
Wu’an,114.1847,36.6941
São Bernardo do Campo,-46.565,-23.6939
Hermosillo,-110.9542,29.0989
Wutong,120.5474,30.6326
Taguig City,121.05,14.5167
Saltillo,-101.0,25.4333
Gaoyou,119.4432,32.7847
Hejian,116.0897,38.4451
Puxi,114.735,35.2125
Zijinglu,112.9854,34.7513
Xiashi,120.6833,30.5333
Trabzon,39.7225,41.005
João Pessoa,-34.8333,-7.0833
Dongyang,120.2282,29.2785
McAllen,-98.2471,26.2273
Qingping,113.3796,34.538
Niigata,139.0364,37.9161
Hamamatsu,137.7333,34.7167
Morelia,-101.1894,19.7683
Pasig City,121.0833,14.575
Morādābād,78.7568,28.8418
Culiacán,-107.3939,24.8069
Xiangxiang,112.5223,27.7389
Malang,112.62,-7.98
Xingyi,104.9011,25.091
Chaohucun,117.7353,31.6783
Antipolo,121.1763,14.5842
Nottingham,-1.15,52.95
Cencheng,111.0186,22.9297
Kraków,19.9372,50.0614
Hempstead,-73.6089,40.6629
Erzurum,41.2756,39.9097
Al ‘Ayn,55.7447,24.2075
Songzi,111.7732,30.1772
Laixi,120.5333,36.8667
Zhongba,104.7406,31.7761
Qingnian,115.7061,36.8494
Albuquerque,-106.6464,35.1053
Kaduna,7.4403,10.5231
Tlalnepantla,-99.1947,19.5367
Xinhualu,113.7249,34.3962
Guangshui,113.8229,31.6189
Frankfurt,8.6797,50.1136
Samarinda,117.1536,-0.5022
Changhua,120.5333,24.0667
Pietermaritzburg,30.4167,-29.5833
Hŭngnam,127.6232,39.8231
Kolhāpur,74.2333,16.7
Ciudad Guayana,-62.6517,8.3596
Cúcuta,-72.5047,7.9075
Licheng,119.4786,31.4174
Thiruvananthapuram,76.8997,8.5
Tyumen,65.5333,57.15
San Cristóbal,-72.2322,7.7682
Zaporizhzhia,35.1383,47.8378
Cancún,-86.8475,21.1606
Kumamoto,130.7078,32.8031
Chengguan,113.7975,35.4599
Nehe,124.8738,48.48
Sokoto,5.2339,13.0622
Zunhua,117.9593,40.1881
Orūmīyeh,45.1,37.55
Oyo,3.9333,7.8333
Wugang,110.6293,26.7345
Shuangqiao,112.5833,35.0833
Rennes,-1.6794,48.1147
Sizhan,106.3694,39.0099
Langzhong,105.972,31.5833
Bristol,-2.5833,51.45
Qian’an,118.6973,40.0059
Lviv,24.0315,49.8419
Zouping,117.7424,36.8625
Bremen,8.7975,53.1153
Reynosa,-98.2778,26.0922
An Najaf,44.3396,32.029
Sagamihara,139.3667,35.5667
Guli,120.0284,28.9008
Sarasota,-82.5431,27.3386
Okayama,133.9167,34.65
Mississauga,-79.65,43.6
Lingbao Chengguanzhen,110.8786,34.5221
Anlu,113.6783,31.2575
Wusong,117.7667,30.9333
Dayton,-84.1998,39.7797
Enugu,7.4942,6.4403
George Town,100.3292,5.4145
Jaboatão,-35.0014,-8.1803
Santo André,-46.5333,-23.6572
Xichang,102.2706,27.8983
Soledad,-74.77,10.92
Chengxiang,121.1043,31.4515
Tolyatti,49.4167,53.5167
Sahāranpur,77.546,29.964
Warangal,79.6011,17.9756
Osasco,-46.7919,-23.5328
Dashiqiao,122.5021,40.6328
Latakia,35.7917,35.5236
Rochester,-77.6162,43.168
Fresno,-119.7941,36.7831
Banjarmasin,114.5833,-3.3333
Salem,78.1667,11.65
Grenoble,5.7224,45.1715
Shishi,118.6434,24.7355
Guadalupe,-100.2597,25.6775
Aracaju,-37.0717,-10.9111
Bauchi,9.8442,10.3158
Hamilton,-79.8692,43.2567
Łódź,19.4547,51.7769
Miluo Chengguanzhen,113.0745,28.8049
Gaizhou,122.3499,40.4019
Shizuoka,138.3825,34.9756
Mālegaon,74.55,20.55
Karbalā’,44.0333,32.6167
Leling,117.2167,37.7333
São José dos Campos,-45.8869,-23.1789
Jianshe,113.7693,34.2189
Acapulco de Juárez,-99.8825,16.8636
Sheffield,-1.4667,53.3833
Jingcheng,120.2547,32.0058
City of Parañaque,121.0167,14.4667
Kochi,76.2833,9.9667
Allentown,-75.4756,40.5961
Bahawalpur,71.6722,29.3956
Tasikmalaya,108.2,-7.3333
Macau,113.545,22.203
Torreón,-103.4486,25.5394
Xinmin,122.8224,41.9952
Shanhu,120.8176,29.5908
Zhongshu,106.4133,27.8116
Xigazê,88.8799,29.2649
Gold Coast,153.4,-28.0167
Palermo,13.3613,38.1157
Cagayan de Oro,124.65,8.4833
Gorakhpur,83.3667,26.7611
Pinghu,121.0104,30.7005
Tulsa,-95.9042,36.1284
Yatou,122.4867,37.1653
Songyang,113.0424,34.4161
Cape Coral,-81.9956,26.6446
Ch’ŏngjin,129.7831,41.8
São José dos Pinhais,-49.18,-25.57
Puyang Chengguanzhen,114.98,35.7004
Qionghu,112.3595,28.8417
Yanshi Chengguanzhen,112.7796,34.723
Ribeirão Prêto,-47.8067,-21.1783
Dasmariñas,120.9367,14.3294
Huambo,15.7333,-12.7667
Wenchang,116.9507,31.054
Shulan,126.95,44.4167
Catia La Mar,-67.0333,10.6
Bouaké,-5.0331,7.6833
As Sulaymānīyah,45.4333,35.55
Hwasu-dong,126.7667,37.2
Jeonju,127.1489,35.8219
Durango,-104.6667,24.0167
Shimoga,75.56,13.9304
Ansan,126.8219,37.3236
Bulawayo,28.5667,-20.1667
Sanhe,117.0701,39.9808
Guntūr,80.45,16.3
Dali,100.1564,25.7003
Concord,-122.0016,37.9722
Tiruppūr,77.3398,11.1075
Ch’ŏnan,127.1522,36.8064
Zaragoza,-0.883,41.6483
Izhevsk,53.2167,56.85
Guixi,117.2083,28.2861
Honchō,139.9825,35.6947
Sorocaba,-47.4578,-23.5019
Villahermosa,-92.9281,17.9892
Petaling Jaya,101.6067,3.1073
Wuxue,115.5539,29.8518
Utrecht,5.12,52.1003
Kikwit,18.8167,-5.0333
Colorado Springs,-104.7606,38.8674
Valenzuela,120.9833,14.7
Gaobeidian,115.8678,39.3257
Qufu,116.9833,35.6
Ruiming,116.0333,25.8833
Wrocław,17.0353,51.1077
Rasht,49.6,37.2833
Nantes,-1.5528,47.2181
Stuttgart,9.1775,48.7761
Al Hufūf,49.5997,25.3608
Xinshi,113.1079,31.0236
Cochabamba,-66.157,-17.3935
Barnaul,83.7872,53.3567
Jin’e,105.2868,29.3395
Benghazi,20.0667,32.1167
Kryvyy Rih,33.3433,47.9086
Yanggok,127.2142,37.6367
Changping,116.1944,40.2248
Raurkela,84.8828,22.2492
Ḩalwān,31.3342,29.8419
Charleston,-79.9628,32.8153
Chimalhuacán,-98.9,19.4167
Xinxing,124.1453,39.8734
Suohe,113.392,34.7879
Mangalore,74.8806,12.8703
Zhuangyuan,120.8333,37.3
Ulyanovsk,48.3667,54.3167
Irkutsk,104.3,52.2833
Nānded,77.3333,19.15
Bacoor,120.9645,14.4624
Pontianak,109.3414,-0.0206
Springfield,-72.5395,42.1155
Turpan,89.1822,42.95
Düsseldorf,6.7724,51.2311
Xingtai,114.4753,37.0659
Meihekou,125.678,42.5279
Jurong,119.1595,31.9579
Zhugang,121.2288,28.1277
Khabarovsk,135.0667,48.4833
Xinji,115.2118,37.9423
Hamhŭng,127.5333,39.9167
Serang,106.1503,-6.12
Buraydah,43.9667,26.3333
Ta‘izz,44.0219,13.5789
Montpellier,3.8772,43.6119
San Miguel de Tucumán,-65.2167,-26.8167
Yaroslavl,39.85,57.6167
Zhangshu,115.5375,28.0667
Grand Rapids,-85.6562,42.962
Vladivostok,131.9,43.1167
Kuantan,103.3333,3.8167
Cuttack,85.8667,20.45
Jambi,103.61,-1.59
Zhuozhou,115.9918,39.4887
Uberlândia,-48.2769,-18.9189
Gothenburg,11.981,57.6717
Tianchang,119.0041,32.6853
Canoas,-51.18,-29.92
Sargodha,72.6711,32.0836
Las Piñas City,120.9833,14.45
Cimahi,107.5333,-6.8833
Kawaguchi,139.7242,35.8078
Tuxtla,-93.1167,16.7528
Balikpapan,116.9031,-1.1489
Qamdo,97.1777,31.1375
Durban,31.025,-29.8583
Kagoshima,130.5281,31.58
General Santos,125.1667,6.1167
Chānda,79.3,19.95
Al Ḩillah,46.7564,23.4895
Makhachkala,47.4833,42.9833
Mar del Plata,-57.55,-38.0
Brampton,-79.7667,43.6833
Mission Viejo,-117.655,33.6095
Dortmund,7.4653,51.5139
Chuxiong,101.5436,25.0461
Makati City,121.0333,14.55
Albany,-73.7987,42.6664
Shah Alam,101.5333,3.0833
Knoxville,-83.9496,35.9692
Essen,7.0131,51.4508
Cuiabá,-56.0969,-15.5958
Shangzhi,127.962,45.2116
Botou,116.56,38.06
Bucaramanga,-73.1161,7.1186
Anyang,126.9269,37.3925
Genoa,8.934,44.4072
Kuiju,119.3904,36.8528
Tlaquepaque,-103.3167,20.6167
Hachiōji,139.3167,35.6667
Dehra Dūn,78.029,30.318
Aţ Ţā’if,40.4167,21.2667
San Jose del Monte,121.0453,14.8139
Bakersfield,-119.0359,35.3529
Ogden,-111.9682,41.2278
Xiulin,112.4037,29.7211
Fu’an,119.6333,27.1
Málaga,-4.4167,36.7167
Tomsk,84.9522,56.4886
Kermān,57.0667,30.2833
Kingston upon Hull,-0.3325,53.7444
Al Maḩallah al Kubrá,31.1667,30.9667
Luofeng,120.396,37.359
Lingyuan,119.3957,41.2407
Baton Rouge,-91.131,30.4418
Pereira,-75.68,4.8104
Ciudad Bolívar,-63.55,8.1167
Durgāpur,87.32,23.55
Orenburg,55.1,51.7667
Shenzhou,115.5541,38.0005
Āsansol,86.9667,23.6833
Bacolod,122.9509,10.6765
Akron,-81.5219,41.0798
New Haven,-72.9246,41.3112
Zhenzhou,119.1619,32.2739
Surakarta,110.8167,-7.5667
Tlajomulco de Zúñiga,-103.4431,20.4736
Jieshou,115.3618,33.2605
Lanxi,119.4722,29.2167
Zāhedān,60.8667,29.4833
Dangyang,111.791,30.8258
Columbia,-80.9037,34.0376
Kemerovo,86.0667,55.3333
Dresden,13.7384,51.0493
Uyo,7.85,5.008
Bhāvnagar,72.1369,21.765
Luanzhou,118.6978,39.7396
Veracruz,-96.1533,19.1903
Novokuznetsk,87.1167,53.75
Nellore,79.9667,14.4333
Chiclayo,-79.8366,-6.763
Al Ḩudaydah,42.9511,14.8022
Eslāmshahr,51.2,35.5333
Cabinda,12.2,-5.55
Amrāvati,77.75,20.9333
Korla,86.1527,41.7646
Huanghua,117.3329,38.371
Wancheng,110.4,18.8
Leipzig,12.3833,51.35
Fengcheng,124.0646,40.4543
Ajmer,74.639,26.468
Sihui,112.6956,23.3448
Tinnevelly,77.7081,8.7289
Fuding,120.2,27.2
Maturín,-63.1832,9.7457
An Nāşirīyah,46.2503,31.0539
Ibagué,-75.2006,4.4378
Hannover,9.7386,52.3744
Poznań,16.9167,52.4
Ryazan,39.7167,54.6167
Panshi,126.0561,42.9392
Kassala,36.4,15.45
Chang’an,113.448,29.4761
Wencheng,110.75,19.6167
Shashi,112.23,30.32
Aksu,80.25,41.1664
Salta,-65.4106,-24.7883
Kimhae,128.8811,35.2342
Astrakhan,48.0167,46.3333
Mingguang,117.9899,32.7816
Naberezhnyye Chelny,52.3333,55.7
Antwerp,4.3997,51.2211
Bīkaner,73.3169,28.0181
Agartala,91.2667,23.8333
Xalapa,-96.9275,19.54
Ndola,28.6337,-12.9683
Hamadān,48.5162,34.8065
Villavicencio,-73.6294,4.1425
Ailan Mubage,81.3167,43.9167
Ensenada,-116.6058,31.8578
Lyon,4.84,45.76
Bắc Ninh,106.0763,21.1861
Ciudad Apodaca,-100.1833,25.7833
Santa Teresa del Tuy,-66.65,10.2333
Londrina,-51.18,-23.3
Penza,45.0,53.2
Heroica Matamoros,-97.5042,25.8797
Port Said,32.2833,31.25
New Mirpur,73.75,33.1333
Bello,-75.57,6.33
Meknès,-5.55,33.8833
Nuremberg,11.0778,49.4528
Pohang,129.365,36.0322
Utsunomiya,139.8833,36.55
Anda,125.3252,46.4078
Jinghong,100.7948,22.0057
Liaoyuan,125.1381,42.8976
Mesa,-111.718,33.4017
Surrey,-122.8489,49.19
Cuautitlán Izcalli,-99.25,19.65
Ujjain,75.7772,23.1828
Santa Marta,-74.2017,11.2361
Beining,121.7932,41.5933
Hải Dương,106.3331,20.9411
Carrefour,-72.4,18.5333
Homyel’,30.9833,52.4417
Leicester,-1.1333,52.6333
Yanji,129.5067,42.9044
Benguela,13.4167,-12.55
Tabūk,36.5789,28.3972
Lipetsk,39.6,52.6167
Ulhāsnagar,73.15,19.2167
Matsuyama,132.7667,33.8333
Muntinlupa City,121.05,14.3833
Kashgar,75.9833,39.45
Linghai,121.3558,41.1676
Aden,45.0333,12.8
Jhānsi,78.5696,25.4486
Kitwe,28.2119,-12.8208
Aba,7.3667,5.1167
Palm Bay,-80.6627,27.955
Pingtung,120.4942,22.6761
Samarkand,66.9597,39.6542
Davangere,75.9167,14.4667
Ichikawa,139.9311,35.7219
Jammu,74.85,32.7333
Mazatlán,-106.42,23.22
Higashi-ōsaka,135.6008,34.6794
Ile-Ife,4.5667,7.4667
Kirov,49.65,58.6
Madīnat as Sādis min Uktūbar,30.9269,29.9361
Qaraghandy,73.1167,49.8
Mazatán,-110.1333,29.0167
Duisburg,6.7611,51.4322
Mykolaiv,32.0,46.9667
Matsudo,139.9031,35.7878
Provo,-111.6457,40.2457
Meicheng,116.5689,30.6412
Niterói,-43.1036,-22.8833
Rouen,1.0886,49.4428
Oujda-Angad,-1.9114,34.6867
Johor Bahru,103.7611,1.4556
Worcester,-71.8079,42.2705
Hongjiang,109.95,27.1167
Chimbote,-78.5936,-9.0745
Dengtacun,123.3203,41.4237
Ixtapaluca,-98.8822,19.3186
Zhijiang,111.7506,30.4271
Chengjiao,114.0593,35.4043
Beipiao,120.7621,41.802
Murrieta,-117.1909,33.572
Kota Bharu,102.25,6.1333
Heshan,112.9578,22.7697
Ciudad López Mateos,-99.2833,19.55
Vinh,105.6922,18.6733
Tultitlán de Mariano Escobedo,-99.1694,19.645
Duyun,107.5143,26.2672
Encheng,112.3131,22.1879
Nishinomiya-hama,135.3333,34.7333
Kandahār,65.7053,31.6078
Cheboksary,47.25,56.1333
Yuanping,112.7134,38.7299
Port Sudan,37.2164,19.6158
Valledupar,-73.2597,10.4603
Edinburgh,-3.189,55.953
Belgaum,74.5,15.8667
Tula,37.6167,54.2
Taozhou,119.411,30.8956
Suez,32.5333,29.9667
Shahe,114.502,36.8622
Yazd,54.3678,31.8972
Nazrēt,39.27,8.55
Brookhaven,-72.9518,40.8321
Greenville,-82.3647,34.8353
Arāk,49.7,34.08
San Nicolás de los Garza,-100.2833,25.75
Gulbarga,76.8333,17.3333
Juiz de Fora,-43.3503,-21.7642
Dunhua,128.2333,43.3667
Feira de Santana,-38.97,-12.25
Jiaji,110.4642,19.2431
Az Zarqā’,36.1,32.0833
Americana,-47.3314,-22.7392
Ardabīl,48.3,38.25
Sylhet,91.8667,24.9
Wichita,-97.3442,37.6896
Toledo,-83.5822,41.6639
Kaihua,104.2437,23.3715
Caerdydd,-3.1833,51.4833
Jāmnagar,70.07,22.47
Fuyuan,134.2875,48.3614
Dhūlia,74.7833,20.9
Nampula,39.2667,-15.1167
Gaya,85.0167,24.75
Piraeus,23.7,37.95
Ōita,131.6067,33.2333
Florianópolis,-48.553,-27.5933
Chiniot,72.9833,31.7167
Jiannan,104.1994,31.3446
Wuhai,106.8114,39.6708
Kaliningrad,20.5,54.7167
Sukkur,68.8673,27.6995
Nangong,115.3803,37.3606
Staten Island,-74.1496,40.5834
San Juan,-68.5364,-31.5375
Macapá,-51.0653,0.033
Des Moines,-93.6105,41.5725
Piura,-80.6253,-5.2008
Jiaojiangcun,121.45,28.6804
Laohekou,111.6695,32.3849
Fujin,132.0341,47.2489
Beian,126.5037,48.2395
Celaya,-100.8122,20.5222
Xiaoyi,111.7718,37.1449
Strasbourg,7.7458,48.5833
Lanús,-58.4,-34.7
Qingzhen,106.4646,26.5555
Jiangshan,118.6225,28.7412
Ba‘qūbah,44.6436,33.7447
Tamale,-0.8533,9.4075
Gdańsk,18.6333,54.3667
Kanazawa,136.65,36.5667
Manado,124.8413,1.4931
Jinchang,102.1866,38.5168
Calabar,8.325,4.95
Fukuyama,133.3625,34.4858
Long Beach,-118.1675,33.7981
Malatya,38.3337,38.3554
Huế,107.5833,16.4667
Jalgaon,75.5667,21.0167
Port St. Lucie,-80.3883,27.2796
Mauá,-46.4608,-23.6678
Montería,-75.8856,8.76
Tel Aviv-Yafo,34.8,32.0833
Xicheng,103.1545,23.3629
Marikina City,121.1,14.65
Pyeongtaek,127.0889,36.9947
Kurnool,78.035,15.8222
Sfax,10.72,34.75
City of Calamba,121.1667,14.2167
Denton,-97.1419,33.2176
Ar Ramādī,43.3,33.4167
Melaka,102.2511,2.1889
Volta Redonda,-44.095,-22.5196
Jian’ou,118.3215,27.0387
Shenmu,110.4896,38.8389
Huadian,126.7388,42.9688
Taoyuan District,121.3111,24.9889
Iloilo,122.5667,10.7167
Kota Kinabalu,116.0725,5.975
Minzhu,127.337,43.7192
Rājshāhi,88.6,24.3667
Ţanţā,31.0,30.7833
Balashikha,37.95,55.8
Udaipur,73.6833,24.5833
Kursk,36.1872,51.7372
Mariupol,37.5639,47.1306
Bukavu,28.8667,-2.5
Hsinchu,120.9714,24.8047
Constantine,6.6147,36.365
Tanbei,112.9317,35.0907
Ado-Ekiti,5.2167,7.6167
Batman,41.1333,37.8833
Pasay City,121.0,14.55
Madison,-89.3931,43.0826
Pingquan,118.6848,41.0042
Baisha,119.2853,29.4774
Bellary,76.915,15.15
Santiago de Cuba,-75.8206,20.0283
Yongji,110.4417,34.867
Reno,-119.8483,39.5497
Danjiangkou,111.5098,32.5408
Kahramanmaraş,36.9453,37.5875
São José do Rio Prêto,-49.3789,-20.82
Andijon,72.35,40.7
Harrisburg,-76.8843,40.2752
Nancy,6.1846,48.6936
Al Manşūrah,31.3833,31.05
Machida,139.4467,35.5486
Ning’an,129.4621,44.3429
Beira,34.85,-19.8333
Little Rock,-92.3576,34.7256
Zürich,8.54,47.3786
Zhangjiakou Shi Xuanhua Qu,115.0243,40.5944
Sunch’ŏn,125.9333,39.4167
Diadema,-46.6228,-23.6858
Guangming,122.7765,45.3357
Sāngli,74.5667,16.8667
Tuticorin,78.1333,8.7833
Herāt,62.1792,34.3738
Kupang,123.5778,-10.1633
Larkana,68.2264,27.56
Jeju,126.5219,33.5097
Bandar ‘Abbās,56.25,27.2
Santos,-46.3339,-23.9608
Stavropol,41.9833,45.05
Katsina,7.6017,12.9908
Yogyakarta,110.3644,-7.8014
Calicut,75.7667,11.25
Zanjān,48.4833,36.6667
Welkom,26.7208,-27.9831
Ulan-Ude,107.6064,51.8272
Oakland,-122.2165,37.7903
Kashiwa,139.9689,35.8544
Mazār-e Sharīf,67.1167,36.7
Kāshān,51.4333,33.9833
Kenitra,-6.5833,34.25
Khamīs Mushayţ,42.7333,18.3
Masan,128.55,35.1833
Cusco,-71.9781,-13.5183
Sevastopol,33.5333,44.6
Mandaluyong City,121.0333,14.5833
Kihŭng,127.1167,37.4167
Toyota,137.1567,35.0833
Akola,77.0,20.7333
Yan’an Beilu,87.2961,44.0222
Agadir,-9.5833,30.4167
Mogi das Cruzes,-46.1931,-23.5228
Durham,-78.9031,35.9794
Likasi,26.7333,-10.9833
Laval,-73.75,45.5833
Winston-Salem,-80.2611,36.1029
Uijeongbu,127.0389,37.7486
Tver,35.9219,56.8578
Elazığ,39.2167,38.6667
Akure,5.195,7.25
Kumi,128.3544,36.21
Hpa-An,97.6333,16.8906
Bonita Springs,-81.7861,26.3559
Hailin,129.3825,44.5735
Seremban,101.9381,2.7297
Takamatsu,134.05,34.35
Lecheng,113.3472,25.1307
Zhengjiatun,123.5003,43.513
Luhansk,39.3333,48.5833
Pencheng,115.6611,29.6792
Magnitogorsk,59.0333,53.3833
Angeles City,120.5847,15.1472
El Obeid,30.2167,13.1833
Dalai,124.2863,45.505
Xingren,105.1907,25.4352
Palma,2.6497,39.5667
Kolwezi,25.4667,-10.7167
Wenlan,103.3881,23.3689
Indio,-116.2346,33.7346
Palm Coast,-81.246,29.5392
Arusha,36.6833,-3.3667
Fenyang,111.7793,37.2652
Toyama,137.22,36.7
Paju,126.8169,37.8328
Mataram,116.1167,-8.5833
Chattanooga,-85.2488,35.0657
Lapu-Lapu City,123.9761,10.315
Nagqu,92.0569,31.4766
Kisumu,34.75,-0.1
Jayapura,140.7167,-2.5333
Fangting,104.1695,31.1282
Nagasaki,129.8667,32.7833
Spokane,-117.433,47.6671
Shekhupura,74.0,31.7083
Sochi,39.7203,43.5853
Bhāgalpur,87.0167,25.25
Ipatinga,-42.52,-19.4796
Ivanovo,41.0,57.0
Osogbo,4.5667,7.7667
Imus,120.9367,14.4297
Ciudad Obregón,-109.9389,27.4939
Türkmenabat,63.5667,39.1
Namangan,71.6725,40.9953
Bryansk,34.3667,53.25
Basuo,108.65,19.1
Taiping,108.0351,32.0691
Maracay,-67.5958,10.2469
Murcia,-1.1415,37.9866
Jiexiu,111.9103,37.0282
Mbale,34.175,1.0806
Taraz,71.3667,42.8833
Asyūţ,31.1714,27.1869
Santa Fe,-60.7,-31.6333
Campina Grande,-35.8811,-7.2306
Szczecin,14.5553,53.4247
Ghulja,81.35,43.9
Syracuse,-76.1438,43.0409
Carapicuíba,-46.8358,-23.5228
Gifu,136.7667,35.4167
Quilon,76.5864,8.8853
Jundiaí,-46.8842,-23.1864
Lancaster,-76.3012,40.0421
Eindhoven,5.5,51.43
Sīkar,75.1397,27.6119
Tumkūr,77.1,13.33
Jiangjiafan,112.1,31.0304
Miyazaki,131.4167,31.9167
Arlington,-97.125,32.6998
Stockton,-121.3109,37.9765
Bhātpāra,88.4167,22.8667
Sandakan,118.1173,5.8388
Hejin,110.706,35.5914
Thanh Hóa,105.7764,19.8075
Muzaffarnagar,77.7033,29.4708
Poughkeepsie,-73.921,41.6949
Comilla,91.17,23.4704
Metz,6.1778,49.1203
Campos,-41.3304,-21.7523
Nha Trang,109.1833,12.25
Belgorod,36.6,50.6
Yola,12.4833,9.2
Minamisuita,135.5167,34.7667
San Lorenzo,-57.5094,-25.3431
Ad Dīwānīyah,44.9247,31.9892
Hancheng,110.4292,35.4603
Fuyu,124.82,45.1804
Bologna,11.3428,44.4939
Karamay,84.8711,45.5928
Kākināda,82.2167,16.9333
Augusta,-82.0708,33.3645
Bhīlwāra,74.6333,25.35
Caxias do Sul,-51.17,-29.18
Tieli,128.045,46.9804
Cilegon,106.0112,-6.0027
Nizāmābād,78.1,18.6704
Boise,-116.2312,43.6007
Tonalá,-103.2333,20.6167
Okazaki,137.1667,34.95
Mwanza,32.9,-2.5167
Aqtöbe,57.1667,50.3
Plovdiv,24.7489,42.1433
Oxnard,-119.1815,34.1963
Tétouan,-5.3667,35.5667
Florence,11.2542,43.7714
Ḩā’il,41.7001,27.5236
Yidu,111.4505,30.388
Lianzhou,112.3735,24.7868
Scranton,-75.6649,41.4044
Las Palmas,-15.4314,28.1272
Rio Branco,-67.8117,-9.9781
Modesto,-121.0028,37.6374
Ichinomiya,136.8031,35.3039
Brno,16.6083,49.1953
Kissimmee,-81.4164,28.3042
Pasto,-77.2811,1.2136
Qazvīn,50.0041,36.2688
Irapuato,-101.35,20.6667
Novi Sad,19.8317,45.2644
Antofagasta,-70.398,-23.6464
Shihezi,86.0333,44.3
Shache,77.25,38.4261
Pānihāti,88.37,22.69
Huancayo,-75.2167,-12.0667
Aurora,-104.7273,39.7087
Malabon,120.9567,14.6625
Parbhani,76.76,19.2704
Usulután,-88.45,13.35
Youngstown,-80.6463,41.0993
Christchurch,172.6365,-43.5309
Hatay,36.15,36.2
Iquitos,-73.25,-3.7333
Sivas,37.0167,39.75
Helixi,118.9861,30.6267
A Coruña,-8.4188,43.3713
Manizales,-75.52,5.06
Manukau City,174.8833,-36.9833
Stoke-on-Trent,-2.1833,53.0
Cumaná,-64.1667,10.45
Vinnytsia,28.4672,49.2372
Rohtak,76.5667,28.9
Lātūr,76.57,18.4004
Toyohashi,137.3833,34.7667
Sanandaj,46.9989,35.3097
Nuevo Laredo,-99.5069,27.4861
Anguo,115.3204,38.4177
Ambon,128.17,-3.705
Mandaue City,123.9333,10.3333
Keelung,121.7419,25.1283
Varna,27.9169,43.2078
Lengshuijiang,111.4279,27.6858
Rājapālaiyam,77.58,9.4204
Nagano,138.1928,36.6486
Az Zubayr,47.7081,30.3892
Al Qaţīf,50.0115,26.5196
Cuernavaca,-99.2342,18.9186
Sanya,109.5019,18.2536
Nicolás Romero,-99.3667,19.5833
Huichang,112.7852,34.9136
Vitsyebsk,30.1667,55.1833
Bauru,-49.0606,-22.3147
Bochum,7.2167,51.4833
Anápolis,-48.9528,-16.3269
Coventry,-1.5106,52.4081
Zalantun,122.7365,48.0033
Tecámac,-98.9683,19.7131
Jhang City,72.3181,31.2681
Ciudad General Escobedo,-100.1583,25.7933
Wŏnsan,127.4461,39.1475
Kocaeli,29.9406,40.7656
Bengkulu,102.2592,-3.7956
Montes Claros,-43.8636,-16.7322
Pétion-Ville,-72.2856,18.5098
Shuanghejiedao,106.7756,30.3866
Bydgoszcz,18.0,53.1167
Surgut,73.4333,61.25
Donostia,-1.98,43.3204
Bobo-Dioulasso,-4.2833,11.1833
Umuahia,7.4833,5.5333
Gedaref,35.3833,14.0333
Palu,119.8594,-0.895
Santa Rosa,121.1167,14.3167
Pokhara,83.9853,28.2097
Mahilyow,30.343,53.9089
Wudalianchi,126.1408,48.6433
Sungai Petani,100.48,5.65
Nam Định,106.1683,20.42
Sinŭiju,124.4,40.1
Hrodna,23.8167,53.6667
Vladimir,40.4167,56.1333
São Vicente,-46.3922,-23.9633
Wakayama,135.1667,34.2333
Yong’an,117.3593,25.9733
Itaquaquecetuba,-46.3486,-23.4864
